origin,season,color_name,size,adventurous,application,print,nivel,grupo
NO_MAINSTREAM,8,yellow,XS,three,freetime,smooth,1,falda
NO_MAINSTREAM,8,black,L,four,freetime,smooth,1,falda
NO_MAINSTREAM,8,black,M,four,freetime,smooth,1,falda
NO_MAINSTREAM,8,black,S,four,freetime,smooth,1,falda
NO_MAINSTREAM,8,black,XL,four,freetime,smooth,1,falda
NO_MAINSTREAM,8,black,XS,four,freetime,smooth,1,falda
NO_MAINSTREAM,8,camel,L,four,freetime,smooth,1,falda
NO_MAINSTREAM,8,camel,M,four,freetime,smooth,1,falda
NO_MAINSTREAM,8,camel,S,four,freetime,smooth,1,falda
NO_MAINSTREAM,8,camel,XL,four,freetime,smooth,1,falda
NO_MAINSTREAM,8,camel,XS,four,freetime,smooth,1,falda
MAINSTREAM,8,green_dark,L,four,freetime,animal_print,1,falda
MAINSTREAM,8,green_dark,M,four,freetime,animal_print,1,falda
MAINSTREAM,8,green_dark,S,four,freetime,animal_print,1,falda
MAINSTREAM,8,green_dark,XL,four,freetime,animal_print,1,falda
MAINSTREAM,8,green_dark,XS,four,freetime,animal_print,1,falda
MAINSTREAM,8,rust,L,four,freetime,animal_print,1,falda
MAINSTREAM,8,rust,M,four,freetime,animal_print,1,falda
MAINSTREAM,8,rust,S,four,freetime,animal_print,1,falda
MAINSTREAM,8,rust,XL,four,freetime,animal_print,1,falda
MAINSTREAM,8,rust,XS,four,freetime,animal_print,1,falda
MAINSTREAM,8,black,X4XL,two,freetime,smooth,1,falda
MAINSTREAM,8,black,XL,two,freetime,smooth,1,falda
MAINSTREAM,8,black,XXL,two,freetime,smooth,1,falda
MAINSTREAM,8,black,XXXL,two,freetime,smooth,1,falda
MAINSTREAM,8,blue_dark,X4XL,two,freetime,smooth,1,falda
MAINSTREAM,8,blue_dark,XL,two,freetime,smooth,1,falda
MAINSTREAM,8,blue_dark,XXL,two,freetime,smooth,1,falda
MAINSTREAM,8,blue_dark,XXXL,two,freetime,smooth,1,falda
MAINSTREAM,9,black,X4XL,two,freetime,smooth,1,falda
MAINSTREAM,9,black,XL,two,freetime,smooth,1,falda
MAINSTREAM,9,black,XXL,two,freetime,smooth,1,falda
MAINSTREAM,9,black,XXXL,two,freetime,smooth,1,falda
MAINSTREAM,8,black,XL,three,freetime,smooth,1,falda
MAINSTREAM,8,black,XXXL,three,freetime,smooth,1,falda
MAINSTREAM,8,brown,L,three,freetime,pied_de_poule,1,falda
MAINSTREAM,8,brown,M,three,freetime,pied_de_poule,1,falda
MAINSTREAM,8,brown,S,three,freetime,pied_de_poule,1,falda
MAINSTREAM,8,brown,XL,three,freetime,pied_de_poule,1,falda
MAINSTREAM,8,brown,XS,three,freetime,pied_de_poule,1,falda
MAINSTREAM,8,brown,XXL,three,freetime,pied_de_poule,1,falda
MAINSTREAM,8,mustand,L,three,freetime,floral,1,falda
MAINSTREAM,8,mustand,M,three,freetime,floral,1,falda
MAINSTREAM,8,mustand,S,three,freetime,floral,1,falda
MAINSTREAM,8,mustand,XL,three,freetime,floral,1,falda
MAINSTREAM,8,mustand,XS,three,freetime,floral,1,falda
NO_MAINSTREAM,7,mustand,L,three,freetime,smooth,1,falda
NO_MAINSTREAM,7,mustand,M,three,freetime,smooth,1,falda
NO_MAINSTREAM,7,mustand,S,three,freetime,smooth,1,falda
NO_MAINSTREAM,7,mustand,XL,three,freetime,smooth,1,falda
NO_MAINSTREAM,7,mustand,XS,three,freetime,smooth,1,falda
NO_MAINSTREAM,8,blue_dark,L,three,freetime,smooth,1,falda
NO_MAINSTREAM,8,blue_dark,M,three,freetime,smooth,1,falda
NO_MAINSTREAM,8,blue_dark,S,three,freetime,smooth,1,falda
NO_MAINSTREAM,8,blue_dark,XL,three,freetime,smooth,1,falda
NO_MAINSTREAM,8,blue_dark,XS,three,freetime,smooth,1,falda
MAINSTREAM,8,blue,L,two,freetime,checked,1,falda
MAINSTREAM,8,blue,M,two,freetime,checked,1,falda
MAINSTREAM,8,blue,S,two,freetime,checked,1,falda
MAINSTREAM,8,blue,XL,two,freetime,checked,1,falda
MAINSTREAM,8,blue,XS,two,freetime,checked,1,falda
MAINSTREAM,8,blue,XXL,two,freetime,checked,1,falda
MAINSTREAM,8,aubergine,L,two,freetime,smooth,1,falda
MAINSTREAM,8,aubergine,M,two,freetime,smooth,1,falda
MAINSTREAM,8,aubergine,S,two,freetime,smooth,1,falda
MAINSTREAM,8,aubergine,XL,two,freetime,smooth,1,falda
MAINSTREAM,8,aubergine,XS,two,freetime,smooth,1,falda
NO_MAINSTREAM,8,blue_dark,XXL,three,freetime,smooth,1,falda
MAINSTREAM,8,ecru,L,four,freetime,animal_print,1,falda
MAINSTREAM,8,ecru,M,four,freetime,animal_print,1,falda
MAINSTREAM,8,ecru,S,four,freetime,animal_print,1,falda
MAINSTREAM,8,ecru,XL,four,freetime,animal_print,1,falda
MAINSTREAM,8,ecru,XS,four,freetime,animal_print,1,falda
MAINSTREAM,8,ecru,XXL,four,freetime,animal_print,1,falda
MAINSTREAM,8,brown,L,three,freetime,smooth,1,falda
MAINSTREAM,8,brown,M,three,freetime,smooth,1,falda
MAINSTREAM,8,brown,S,three,freetime,smooth,1,falda
MAINSTREAM,8,brown,XL,three,freetime,smooth,1,falda
MAINSTREAM,8,brown,XS,three,freetime,smooth,1,falda
MAINSTREAM,8,pink,L,three,freetime,smooth,1,falda
MAINSTREAM,8,pink,M,three,freetime,smooth,1,falda
MAINSTREAM,8,pink,S,three,freetime,smooth,1,falda
MAINSTREAM,8,pink,XL,three,freetime,smooth,1,falda
MAINSTREAM,8,pink,XS,three,freetime,smooth,1,falda
NO_MAINSTREAM,8,black,L,two,freetime,cachemere,1,falda
NO_MAINSTREAM,8,black,M,two,freetime,cachemere,1,falda
NO_MAINSTREAM,8,black,S,two,freetime,cachemere,1,falda
NO_MAINSTREAM,8,black,XL,two,freetime,cachemere,1,falda
NO_MAINSTREAM,8,black,XS,two,freetime,cachemere,1,falda
NO_MAINSTREAM,8,red,L,two,freetime,cachemere,1,falda
NO_MAINSTREAM,8,red,M,two,freetime,cachemere,1,falda
NO_MAINSTREAM,8,red,S,two,freetime,cachemere,1,falda
NO_MAINSTREAM,8,red,XL,two,freetime,cachemere,1,falda
NO_MAINSTREAM,8,red,XS,two,freetime,cachemere,1,falda
MAINSTREAM,7,black,XL,three,work,pied_de_poule,1,falda
MAINSTREAM,8,black,L,three,freetime,smooth,1,falda
MAINSTREAM,8,black,M,three,freetime,smooth,1,falda
MAINSTREAM,8,black,S,three,freetime,smooth,1,falda
MAINSTREAM,8,black,XS,three,freetime,smooth,1,falda
MAINSTREAM,8,blue_dark,L,three,freetime,smooth,1,falda
MAINSTREAM,8,blue_dark,M,three,freetime,smooth,1,falda
MAINSTREAM,8,blue_dark,S,three,freetime,smooth,1,falda
MAINSTREAM,8,blue_dark,XL,three,freetime,smooth,1,falda
MAINSTREAM,8,blue_dark,XS,three,freetime,smooth,1,falda
MAINSTREAM,8,garnet,L,three,freetime,smooth,1,falda
MAINSTREAM,8,garnet,M,three,freetime,smooth,1,falda
MAINSTREAM,8,garnet,S,three,freetime,smooth,1,falda
MAINSTREAM,8,garnet,XL,three,freetime,smooth,1,falda
MAINSTREAM,8,garnet,XS,three,freetime,smooth,1,falda
WHOLE_SALE,7,grey,L,four,freetime,geometric,1,falda
WHOLE_SALE,7,grey,M,four,freetime,geometric,1,falda
WHOLE_SALE,7,grey,S,four,freetime,geometric,1,falda
WHOLE_SALE,7,green,L,four,freetime,sheets,1,falda
WHOLE_SALE,7,green,M,four,freetime,sheets,1,falda
WHOLE_SALE,7,green,S,four,freetime,sheets,1,falda
MAINSTREAM,7,mustand,L,three,freetime,floral,1,falda
MAINSTREAM,7,mustand,M,three,freetime,floral,1,falda
MAINSTREAM,7,mustand,S,three,freetime,floral,1,falda
MAINSTREAM,7,mustand,XL,three,freetime,floral,1,falda
MAINSTREAM,7,mustand,XS,three,freetime,floral,1,falda
MAINSTREAM,7,mustand,XXL,three,freetime,floral,1,falda
MAINSTREAM,7,blue_dark,L,three,freetime,smooth,1,falda
MAINSTREAM,7,blue_dark,M,three,freetime,smooth,1,falda
MAINSTREAM,7,blue_dark,S,three,freetime,smooth,1,falda
MAINSTREAM,7,blue_dark,XS,three,freetime,smooth,1,falda
MAINSTREAM,7,blue_dark,XXS,three,freetime,smooth,1,falda
MAINSTREAM,7,red,L,three,freetime,smooth,1,falda
MAINSTREAM,7,red,M,three,freetime,smooth,1,falda
MAINSTREAM,7,red,S,three,freetime,smooth,1,falda
MAINSTREAM,7,red,XS,three,freetime,smooth,1,falda
MAINSTREAM,7,red,XXS,three,freetime,smooth,1,falda
WHOLE_SALE,7,green,L,three,freetime,floral,1,falda
WHOLE_SALE,7,green,M,three,freetime,floral,1,falda
WHOLE_SALE,7,green,S,three,freetime,floral,1,falda
WHOLE_SALE,7,blue_dark,L,three,freetime,floral,1,falda
WHOLE_SALE,7,blue_dark,M,three,freetime,floral,1,falda
WHOLE_SALE,7,blue_dark,S,three,freetime,floral,1,falda
NO_MAINSTREAM,7,blue_dark,L,two,freetime,smooth,1,falda
NO_MAINSTREAM,7,blue_dark,M,two,freetime,smooth,1,falda
NO_MAINSTREAM,7,blue_dark,S,two,freetime,smooth,1,falda
NO_MAINSTREAM,7,blue_dark,XL,two,freetime,smooth,1,falda
NO_MAINSTREAM,7,blue_dark,XXL,two,freetime,smooth,1,falda
NO_MAINSTREAM,7,blue,L,three,freetime,vertical_stripes,1,falda
NO_MAINSTREAM,7,blue,M,three,freetime,vertical_stripes,1,falda
NO_MAINSTREAM,7,blue,S,three,freetime,vertical_stripes,1,falda
NO_MAINSTREAM,7,blue,XL,three,freetime,vertical_stripes,1,falda
NO_MAINSTREAM,7,blue,XXL,three,freetime,vertical_stripes,1,falda
MAINSTREAM,8,black,XXL,four,freetime,smooth,1,falda
MAINSTREAM,8,black,XXXL,four,freetime,smooth,1,falda
MAINSTREAM,8,green_dark,L,three,freetime,smooth,1,falda
MAINSTREAM,8,green_dark,M,three,freetime,smooth,1,falda
MAINSTREAM,8,green_dark,S,three,freetime,smooth,1,falda
MAINSTREAM,8,green_dark,XL,three,freetime,smooth,1,falda
MAINSTREAM,8,green_dark,XS,three,freetime,smooth,1,falda
MAINSTREAM,8,black,L,two,freetime,smooth,1,falda
MAINSTREAM,8,black,M,two,freetime,smooth,1,falda
MAINSTREAM,8,black,S,two,freetime,smooth,1,falda
MAINSTREAM,8,black,XS,two,freetime,smooth,1,falda
MAINSTREAM,8,rust,L,two,freetime,smooth,1,falda
MAINSTREAM,8,rust,M,two,freetime,smooth,1,falda
MAINSTREAM,8,rust,S,two,freetime,smooth,1,falda
MAINSTREAM,8,rust,XS,two,freetime,smooth,1,falda
MAINSTREAM,8,black,L,three,work,smooth,1,falda
MAINSTREAM,8,black,M,three,work,smooth,1,falda
MAINSTREAM,8,black,S,three,work,smooth,1,falda
MAINSTREAM,8,black,XL,three,work,smooth,1,falda
MAINSTREAM,8,black,XS,three,work,smooth,1,falda
MAINSTREAM,8,black,XXL,three,work,smooth,1,falda
WHOLE_SALE,7,beige,L,three,freetime,smooth,1,falda
WHOLE_SALE,7,beige,M,three,freetime,smooth,1,falda
WHOLE_SALE,7,beige,S,three,freetime,smooth,1,falda
WHOLE_SALE,7,beige,XL,three,freetime,smooth,1,falda
WHOLE_SALE,7,beige,XXL,three,freetime,smooth,1,falda
WHOLE_SALE,7,blue,L,three,freetime,smooth,1,falda
WHOLE_SALE,7,blue,M,three,freetime,smooth,1,falda
WHOLE_SALE,7,blue,S,three,freetime,smooth,1,falda
WHOLE_SALE,7,blue,XL,three,freetime,smooth,1,falda
WHOLE_SALE,7,blue,XXL,three,freetime,smooth,1,falda
WHOLE_SALE,7,blue_dark,L,three,freetime,smooth,1,falda
WHOLE_SALE,7,blue_dark,M,three,freetime,smooth,1,falda
WHOLE_SALE,7,blue_dark,S,three,freetime,smooth,1,falda
WHOLE_SALE,7,blue_dark,XL,three,freetime,smooth,1,falda
WHOLE_SALE,7,blue_dark,XXL,three,freetime,smooth,1,falda
WHOLE_SALE,7,coral,L,three,freetime,smooth,1,falda
WHOLE_SALE,7,coral,M,three,freetime,smooth,1,falda
WHOLE_SALE,7,coral,S,three,freetime,smooth,1,falda
WHOLE_SALE,7,coral,XL,three,freetime,smooth,1,falda
WHOLE_SALE,7,coral,XXL,three,freetime,smooth,1,falda
WHOLE_SALE,7,green_light,L,three,freetime,smooth,1,falda
WHOLE_SALE,7,green_light,M,three,freetime,smooth,1,falda
WHOLE_SALE,7,green_light,S,three,freetime,smooth,1,falda
WHOLE_SALE,7,green_light,XL,three,freetime,smooth,1,falda
WHOLE_SALE,7,green_light,XXL,three,freetime,smooth,1,falda
WHOLE_SALE,7,mustand,L,three,freetime,smooth,1,falda
WHOLE_SALE,7,mustand,M,three,freetime,smooth,1,falda
WHOLE_SALE,7,mustand,S,three,freetime,smooth,1,falda
WHOLE_SALE,7,mustand,XL,three,freetime,smooth,1,falda
WHOLE_SALE,7,mustand,XXL,three,freetime,smooth,1,falda
WHOLE_SALE,7,pink,L,three,freetime,smooth,1,falda
WHOLE_SALE,7,pink,M,three,freetime,smooth,1,falda
WHOLE_SALE,7,pink,S,three,freetime,smooth,1,falda
WHOLE_SALE,7,pink,XL,three,freetime,smooth,1,falda
WHOLE_SALE,7,pink,XXL,three,freetime,smooth,1,falda
WHOLE_SALE,7,white,L,three,freetime,smooth,1,falda
WHOLE_SALE,7,white,M,three,freetime,smooth,1,falda
WHOLE_SALE,7,white,S,three,freetime,smooth,1,falda
WHOLE_SALE,7,white,XL,three,freetime,smooth,1,falda
WHOLE_SALE,7,white,XXL,three,freetime,smooth,1,falda
WHOLE_SALE,9,blue_light,L,three,freetime,smooth,1,falda
WHOLE_SALE,9,blue_light,M,three,freetime,smooth,1,falda
WHOLE_SALE,9,blue_light,S,three,freetime,smooth,1,falda
WHOLE_SALE,9,blue_light,XL,three,freetime,smooth,1,falda
WHOLE_SALE,9,blue_light,XXL,three,freetime,smooth,1,falda
WHOLE_SALE,9,green_light,L,three,freetime,smooth,1,falda
WHOLE_SALE,9,green_light,M,three,freetime,smooth,1,falda
WHOLE_SALE,9,green_light,S,three,freetime,smooth,1,falda
WHOLE_SALE,9,green_light,XL,three,freetime,smooth,1,falda
WHOLE_SALE,9,green_light,XXL,three,freetime,smooth,1,falda
WHOLE_SALE,9,mustand,L,three,freetime,smooth,1,falda
WHOLE_SALE,9,mustand,M,three,freetime,smooth,1,falda
WHOLE_SALE,9,mustand,S,three,freetime,smooth,1,falda
WHOLE_SALE,9,mustand,XL,three,freetime,smooth,1,falda
WHOLE_SALE,9,mustand,XXL,three,freetime,smooth,1,falda
MAINSTREAM,8,black,L,three,freetime,animal_print,1,falda
MAINSTREAM,8,black,M,three,freetime,animal_print,1,falda
MAINSTREAM,8,black,S,three,freetime,animal_print,1,falda
MAINSTREAM,8,black,XS,three,freetime,animal_print,1,falda
NO_MAINSTREAM,8,black,L,three,freetime,prince_of_wales,1,falda
NO_MAINSTREAM,8,black,M,three,freetime,prince_of_wales,1,falda
NO_MAINSTREAM,8,black,S,three,freetime,prince_of_wales,1,falda
NO_MAINSTREAM,8,black,XS,three,freetime,prince_of_wales,1,falda
NO_MAINSTREAM,8,black,L,one,freetime,smooth,1,falda
NO_MAINSTREAM,8,black,M,one,freetime,smooth,1,falda
NO_MAINSTREAM,8,black,S,one,freetime,smooth,1,falda
NO_MAINSTREAM,8,black,XL,one,freetime,smooth,1,falda
NO_MAINSTREAM,8,blue,L,one,freetime,smooth,1,falda
NO_MAINSTREAM,8,blue,M,one,freetime,smooth,1,falda
NO_MAINSTREAM,8,blue,S,one,freetime,smooth,1,falda
NO_MAINSTREAM,8,blue,XL,one,freetime,smooth,1,falda
NO_MAINSTREAM,8,grey_dark,L,one,freetime,smooth,1,falda
NO_MAINSTREAM,8,grey_dark,M,one,freetime,smooth,1,falda
NO_MAINSTREAM,8,grey_dark,S,one,freetime,smooth,1,falda
NO_MAINSTREAM,8,grey_dark,XL,one,freetime,smooth,1,falda
NO_MAINSTREAM,8,red,L,three,freetime,tartan,1,falda
NO_MAINSTREAM,8,red,M,three,freetime,tartan,1,falda
NO_MAINSTREAM,8,red,S,three,freetime,tartan,1,falda
NO_MAINSTREAM,8,red,XS,three,freetime,tartan,1,falda
NO_MAINSTREAM,8,grey,L,two,freetime,pied_de_poule,1,falda
NO_MAINSTREAM,8,grey,M,two,freetime,pied_de_poule,1,falda
NO_MAINSTREAM,8,grey,S,two,freetime,pied_de_poule,1,falda
NO_MAINSTREAM,8,grey,XS,two,freetime,pied_de_poule,1,falda
WHOLE_SALE,7,black,L,three,freetime,printed,1,falda
WHOLE_SALE,7,black,M,three,freetime,printed,1,falda
WHOLE_SALE,7,black,S,three,freetime,printed,1,falda
MAINSTREAM,8,blue_dark,L,four,freetime,smooth,1,falda
MAINSTREAM,8,blue_dark,M,four,freetime,smooth,1,falda
MAINSTREAM,8,blue_dark,S,four,freetime,smooth,1,falda
MAINSTREAM,8,blue_dark,XL,four,freetime,smooth,1,falda
MAINSTREAM,8,blue_dark,XS,four,freetime,smooth,1,falda
MAINSTREAM,8,blue_light,L,four,freetime,smooth,1,falda
MAINSTREAM,8,blue_light,M,four,freetime,smooth,1,falda
MAINSTREAM,8,blue_light,S,four,freetime,smooth,1,falda
MAINSTREAM,8,blue_light,XL,four,freetime,smooth,1,falda
MAINSTREAM,8,blue_light,XS,four,freetime,smooth,1,falda
MAINSTREAM,9,beige,L,four,freetime,smooth,1,falda
MAINSTREAM,9,beige,M,four,freetime,smooth,1,falda
MAINSTREAM,9,beige,S,four,freetime,smooth,1,falda
MAINSTREAM,9,beige,XL,four,freetime,smooth,1,falda
MAINSTREAM,9,beige,XS,four,freetime,smooth,1,falda
MAINSTREAM,9,black,L,four,freetime,smooth,1,falda
MAINSTREAM,9,black,M,four,freetime,smooth,1,falda
MAINSTREAM,9,black,S,four,freetime,smooth,1,falda
MAINSTREAM,9,black,XL,four,freetime,smooth,1,falda
MAINSTREAM,9,black,XS,four,freetime,smooth,1,falda
MAINSTREAM,9,green_dark,L,four,freetime,smooth,1,falda
MAINSTREAM,9,green_dark,M,four,freetime,smooth,1,falda
MAINSTREAM,9,green_dark,S,four,freetime,smooth,1,falda
MAINSTREAM,9,green_dark,XL,four,freetime,smooth,1,falda
MAINSTREAM,9,green_dark,XS,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,blue_dark,L,two,freetime,miniprint,1,falda
OWN_PRODUCTION,8,blue_dark,X4XL,two,freetime,miniprint,1,falda
OWN_PRODUCTION,8,blue_dark,XL,two,freetime,miniprint,1,falda
OWN_PRODUCTION,8,blue_dark,XXL,two,freetime,miniprint,1,falda
OWN_PRODUCTION,8,blue_dark,XXXL,two,freetime,miniprint,1,falda
WHOLE_SALE,7,blue_dark,L,four,freetime,geometric,1,falda
WHOLE_SALE,7,blue_dark,M,four,freetime,geometric,1,falda
WHOLE_SALE,7,blue_dark,S,four,freetime,geometric,1,falda
WHOLE_SALE,7,nude,L,three,freetime,floral,1,falda
WHOLE_SALE,7,nude,M,three,freetime,floral,1,falda
WHOLE_SALE,7,nude,S,three,freetime,floral,1,falda
WHOLE_SALE,9,nude,L,three,freetime,floral,1,falda
WHOLE_SALE,9,nude,M,three,freetime,floral,1,falda
WHOLE_SALE,9,nude,S,three,freetime,floral,1,falda
WHOLE_SALE,7,khaki,L,four,freetime,army,1,falda
WHOLE_SALE,7,khaki,M,four,freetime,army,1,falda
WHOLE_SALE,7,khaki,S,four,freetime,army,1,falda
WHOLE_SALE,7,khaki,XL,four,freetime,army,1,falda
WHOLE_SALE,7,khaki,XXL,four,freetime,army,1,falda
OWN_PRODUCTION,8,aubergine,L,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,aubergine,X4XL,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,aubergine,XL,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,aubergine,XXL,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,aubergine,XXXL,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,black,L,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,black,X4XL,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,black,XL,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,black,XXL,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,black,XXXL,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,blue_dark,L,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,blue_dark,X4XL,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,blue_dark,XL,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,blue_dark,XXL,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,blue_dark,XXXL,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,brown,L,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,brown,X4XL,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,brown,XL,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,brown,XXL,three,freetime,smooth,1,falda
OWN_PRODUCTION,8,brown,XXXL,three,freetime,smooth,1,falda
WHOLE_SALE,7,khaki,L,three,freetime,floral,1,falda
WHOLE_SALE,7,khaki,M,three,freetime,floral,1,falda
WHOLE_SALE,7,khaki,S,three,freetime,floral,1,falda
WHOLE_SALE,7,khaki,XL,three,freetime,floral,1,falda
WHOLE_SALE,7,khaki,XXL,three,freetime,floral,1,falda
OWN_PRODUCTION,8,blue_dark,L,four,freetime,floral,1,falda
OWN_PRODUCTION,8,blue_dark,X4XL,four,freetime,floral,1,falda
OWN_PRODUCTION,8,blue_dark,XL,four,freetime,floral,1,falda
OWN_PRODUCTION,8,blue_dark,XXL,four,freetime,floral,1,falda
OWN_PRODUCTION,8,blue_dark,XXXL,four,freetime,floral,1,falda
OWN_PRODUCTION,8,black,L,four,freetime,animal_print,1,falda
OWN_PRODUCTION,8,black,X4XL,four,freetime,animal_print,1,falda
OWN_PRODUCTION,8,black,XL,four,freetime,animal_print,1,falda
OWN_PRODUCTION,8,black,XXL,four,freetime,animal_print,1,falda
OWN_PRODUCTION,8,black,XXXL,four,freetime,animal_print,1,falda
OWN_PRODUCTION,8,blue_dark,L,four,freetime,animal_print,1,falda
OWN_PRODUCTION,8,blue_dark,X4XL,four,freetime,animal_print,1,falda
OWN_PRODUCTION,8,blue_dark,XL,four,freetime,animal_print,1,falda
OWN_PRODUCTION,8,blue_dark,XXL,four,freetime,animal_print,1,falda
OWN_PRODUCTION,8,blue_dark,XXXL,four,freetime,animal_print,1,falda
OWN_PRODUCTION,8,black,X4XL,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,black,XL,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,black,XXL,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,black,XXXL,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,blue_petrol,L,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,blue_petrol,X4XL,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,blue_petrol,XL,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,blue_petrol,XXL,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,blue_petrol,XXXL,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,brown,L,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,brown,X4XL,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,brown,XL,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,brown,XXL,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,brown,XXXL,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,rust,L,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,rust,X4XL,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,rust,XL,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,rust,XXL,four,freetime,smooth,1,falda
OWN_PRODUCTION,8,rust,XXXL,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,black,L,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,black,X4XL,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,black,XL,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,black,XXL,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,black,XXXL,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,brown,L,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,brown,X4XL,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,brown,XL,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,brown,XXL,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,brown,XXXL,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,grey_dark,L,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,grey_dark,X4XL,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,grey_dark,XL,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,grey_dark,XXL,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,grey_dark,XXXL,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,taupe,L,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,taupe,X4XL,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,taupe,XL,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,taupe,XXL,four,freetime,smooth,1,falda
OWN_PRODUCTION,9,taupe,XXXL,four,freetime,smooth,1,falda
MAINSTREAM,7,blue_dark,L,three,freetime,sheets,1,falda
MAINSTREAM,7,blue_dark,M,three,freetime,sheets,1,falda
MAINSTREAM,7,blue_dark,S,three,freetime,sheets,1,falda
MAINSTREAM,7,blue_dark,XL,three,freetime,sheets,1,falda
MAINSTREAM,7,blue_dark,XS,three,freetime,sheets,1,falda
MAINSTREAM,7,blue_dark,XXL,three,freetime,sheets,1,falda
WHOLE_SALE,7,beige,S,four,freetime,miniprint,1,falda
WHOLE_SALE,7,beige,XS,four,freetime,miniprint,1,falda
WHOLE_SALE,7,brown_light,S,four,freetime,miniprint,1,falda
WHOLE_SALE,7,brown_light,XS,four,freetime,miniprint,1,falda
WHOLE_SALE,7,blue_dark,S,three,freetime,geometric,1,falda
WHOLE_SALE,7,blue_dark,XS,three,freetime,geometric,1,falda
WHOLE_SALE,7,red,S,three,freetime,geometric,1,falda
WHOLE_SALE,7,red,XS,three,freetime,geometric,1,falda
MAINSTREAM,7,khaki,L,four,special_occasion,smooth,1,falda
MAINSTREAM,7,khaki,M,four,special_occasion,smooth,1,falda
